step,PNA,PRD,ABS,PRI,PAN,
0.5916,1341,18802,1489,22359,15169,
0.5917,1341,18805,1490,22361,15173,
0.5918,1341,18807,1490,22368,15174,
0.5919,1341,18810,1490,22372,15177,
0.592,1341,18813,1490,22378,15178,
0.5921,1341,18815,1490,22382,15182,
0.5922,1341,18819,1490,22386,15184,
0.5923,1342,18825,1490,22387,15186,
0.5924,1343,18828,1491,22387,15191,
0.5925,1343,18831,1492,22392,15192,
0.5926,1343,18836,1492,22397,15192,
0.5927,1343,18838,1492,22405,15192,
0.5928,1344,18841,1492,22408,15195,
0.5929,1345,18845,1492,22411,15197,
0.593,1345,18850,1492,22412,15201,
0.5931,1345,18854,1492,22416,15203,
0.5932,1347,18856,1492,22419,15206,
0.5933,1347,18860,1493,22422,15208,
0.5934,1347,18863,1493,22426,15211,
0.5935,1347,18866,1493,22432,15212,
0.5936,1347,18867,1493,22437,15216,
0.5937,1347,18873,1494,22438,15218,
0.5938,1347,18875,1494,22442,15222,
0.5939,1348,18879,1494,22446,15223,
0.594,1348,18882,1494,22449,15227,
0.5941,1348,18886,1495,22452,15229,
0.5942,1349,18887,1495,22457,15232,
0.5943,1349,18889,1496,22460,15236,
0.5944,1349,18892,1497,22464,15238,
0.5945,1349,18896,1499,22465,15241,
0.5946,1349,18898,1499,22467,15247,
0.5947,1349,18899,1500,22472,15250,
0.5948,1349,18901,1501,22476,15253,
0.5949,1349,18906,1501,22480,15254,
0.595,1349,18908,1501,22485,15257,
0.5951,1349,18910,1501,22488,15262,
0.5952,1349,18912,1502,22495,15262,
0.5953,1349,18914,1503,22501,15263,
0.5954,1349,18916,1503,22504,15268,
0.5955,1349,18922,1503,22506,15270,
0.5956,1349,18927,1504,22508,15272,
0.5957,1349,18930,1504,22514,15273,
0.5958,1350,18934,1504,22519,15273,
0.5959,1351,18938,1505,22520,15276,
0.596,1352,18940,1505,22525,15278,
0.5961,1352,18942,1506,22529,15281,
0.5962,1352,18945,1506,22531,15286,
0.5963,1352,18949,1506,22535,15288,
0.5964,1354,18951,1507,22539,15289,
0.5965,1354,18954,1507,22542,15293,
0.5966,1354,18957,1509,22545,15295,
0.5967,1354,18963,1509,22547,15297,
0.5968,1354,18970,1509,22549,15298,
0.5969,1354,18972,1509,22552,15303,
0.597,1354,18974,1509,22554,15309,
0.5971,1354,18979,1509,22558,15310,
0.5972,1354,18979,1509,22564,15314,
0.5973,1354,18982,1509,22569,15316,
0.5974,1354,18983,1509,22577,15317,
0.5975,1354,18985,1509,22582,15320,
0.5976,1354,18988,1509,22587,15322,
0.5977,1354,18993,1509,22590,15324,
0.5978,1354,18994,1509,22599,15324,
0.5979,1354,18998,1509,22603,15326,
0.598,1354,19000,1510,22608,15328,
0.5981,1354,19003,1510,22609,15334,
0.5982,1355,19004,1511,22612,15338,
0.5983,1355,19006,1511,22617,15341,
0.5984,1356,19011,1511,22617,15345,
0.5985,1357,19014,1512,22620,15347,
0.5986,1357,19020,1512,22624,15347,
0.5987,1357,19025,1512,22627,15349,
0.5988,1357,19029,1512,22631,15351,
0.5989,1357,19030,1513,22636,15354,
0.599,1357,19033,1513,22640,15357,
0.5991,1357,19039,1513,22643,15358,
0.5992,1358,19043,1513,22646,15360,
0.5993,1358,19045,1513,22652,15362,
0.5994,1360,19050,1513,22654,15363,
0.5995,1360,19053,1513,22658,15366,
0.5996,1360,19055,1515,22662,15368,
0.5997,1360,19060,1515,22666,15369,
0.5998,1360,19062,1516,22671,15371,
0.5999,1361,19065,1517,22675,15372,
0.6,1361,19070,1517,22678,15374,
0.6001,1361,19070,1518,22683,15378,
0.6002,1361,19074,1518,22688,15379,
0.6003,1361,19079,1518,22691,15381,
0.6004,1362,19082,1518,22693,15385,
0.6005,1362,19088,1518,22695,15387,
0.6006,1362,19090,1518,22701,15389,
0.6007,1362,19094,1518,22705,15391,
0.6008,1362,19096,1520,22710,15392,
0.6009,1362,19097,1520,22716,15395,
0.601,1363,19102,1520,22719,15396,
0.6011,1364,19106,1520,22720,15400,
0.6012,1364,19110,1521,22723,15402,
0.6013,1364,19113,1521,22727,15405,
0.6014,1364,19115,1522,22733,15406,
0.6015,1364,19117,1522,22739,15408,
0.6016,1364,19122,1522,22742,15410,
0.6017,1364,19125,1522,22746,15413,
0.6018,1365,19125,1522,22750,15418,
0.6019,1366,19127,1523,22754,15420,
0.602,1367,19131,1523,22757,15422,
0.6021,1368,19135,1524,22758,15425,
0.6022,1368,19138,1525,22761,15428,
0.6023,1368,19141,1525,22765,15431,
0.6024,1368,19143,1525,22772,15432,
0.6025,1369,19145,1525,22776,15435,
0.6026,1369,19149,1526,22780,15436,
0.6027,1369,19150,1526,22788,15437,
0.6028,1369,19156,1527,22790,15438,
0.6029,1369,19158,1528,22794,15441,
0.603,1369,19159,1528,22800,15444,
0.6031,1369,19164,1528,22801,15448,
0.6032,1372,19167,1528,22803,15450,
0.6033,1372,19171,1528,22803,15456,
0.6034,1372,19174,1528,22807,15459,
0.6035,1372,19176,1529,22811,15462,
0.6036,1374,19177,1529,22817,15463,
0.6037,1374,19182,1530,22821,15463,
0.6038,1374,19188,1531,22823,15464,
0.6039,1375,19190,1532,22828,15465,
0.604,1375,19193,1532,22833,15467,
0.6041,1375,19197,1533,22837,15468,
0.6042,1375,19200,1533,22844,15468,
0.6043,1375,19203,1533,22847,15472,
0.6044,1375,19207,1533,22852,15473,
0.6045,1375,19211,1533,22857,15474,
0.6046,1375,19217,1533,22858,15477,
0.6047,1375,19219,1533,22863,15480,
0.6048,1375,19220,1533,22868,15484,
0.6049,1375,19223,1534,22871,15487,
0.605,1375,19228,1534,22876,15487,
0.6051,1376,19231,1534,22878,15491,
0.6052,1376,19235,1535,22880,15494,
0.6053,1376,19238,1535,22885,15496,
0.6054,1376,19241,1535,22888,15500,
0.6055,1377,19246,1535,22890,15502,
0.6056,1378,19250,1535,22892,15505,
0.6057,1378,19252,1535,22897,15508,
0.6058,1378,19255,1535,22901,15511,
0.6059,1379,19256,1536,22905,15514,
0.606,1379,19262,1536,22909,15514,
0.6061,1380,19265,1536,22914,15515,
0.6062,1380,19268,1536,22920,15516,
0.6063,1380,19271,1536,22924,15519,
0.6064,1380,19275,1536,22927,15522,
0.6065,1380,19278,1536,22932,15524,
0.6066,1380,19280,1536,22936,15528,
0.6067,1380,19284,1536,22939,15531,
0.6068,1380,19286,1536,22943,15535,
0.6069,1380,19291,1536,22946,15537,
0.607,1380,19293,1536,22950,15541,
0.6071,1380,19295,1536,22957,15542,
0.6072,1380,19297,1537,22963,15543,
0.6073,1380,19300,1538,22967,15545,
0.6074,1381,19302,1539,22970,15548,
0.6075,1381,19306,1539,22974,15550,
0.6076,1381,19309,1539,22978,15553,
0.6077,1382,19314,1539,22981,15554,
0.6078,1383,19318,1539,22982,15558,
0.6079,1383,19321,1540,22986,15560,
0.608,1383,19325,1540,22990,15562,
0.6081,1383,19328,1540,22997,15562,
0.6082,1383,19332,1540,23000,15565,
0.6083,1383,19334,1541,23003,15569,
0.6084,1383,19339,1541,23006,15571,
0.6085,1383,19341,1541,23013,15572,
0.6086,1383,19343,1541,23018,15575,
0.6087,1383,19348,1541,23022,15576,
0.6088,1384,19352,1541,23024,15579,
0.6089,1384,19355,1541,23027,15583,
0.609,1384,19358,1541,23031,15586,
0.6091,1384,19360,1541,23037,15588,
0.6092,1385,19363,1542,23042,15588,
0.6093,1386,19367,1542,23045,15590,
0.6094,1386,19370,1542,23049,15593,
0.6095,1386,19372,1544,23053,15595,
0.6096,1386,19373,1545,23057,15599,
0.6097,1386,19378,1545,23061,15600,
0.6098,1386,19385,1545,23062,15602,
0.6099,1387,19387,1545,23065,15606,
0.61,1387,19388,1545,23072,15608,
0.6101,1388,19389,1545,23076,15612,
0.6102,1388,19392,1545,23080,15615,
0.6103,1389,19393,1545,23084,15619,
0.6104,1389,19396,1545,23089,15621,
0.6105,1390,19399,1545,23093,15623,
0.6106,1390,19402,1545,23097,15626,
0.6107,1390,19403,1545,23103,15629,
0.6108,1390,19406,1545,23109,15630,
0.6109,1390,19410,1546,23111,15633,
0.611,1390,19414,1546,23116,15634,
0.6111,1390,19417,1546,23119,15638,
0.6112,1390,19421,1546,23119,15644,
0.6113,1390,19424,1546,23123,15647,
0.6114,1391,19427,1546,23127,15649,
0.6115,1391,19429,1546,23134,15650,
0.6116,1392,19431,1546,23139,15652,
0.6117,1392,19436,1546,23143,15653,
0.6118,1393,19440,1546,23146,15655,
0.6119,1393,19443,1546,23149,15659,
0.612,1393,19447,1546,23154,15660,
0.6121,1394,19451,1546,23157,15662,
0.6122,1395,19452,1546,23161,15666,
0.6123,1395,19456,1546,23165,15668,
0.6124,1395,19457,1546,23172,15670,
0.6125,1395,19464,1546,23173,15672,
0.6126,1395,19468,1546,23177,15674,
0.6127,1395,19474,1547,23179,15675,
0.6128,1396,19476,1548,23181,15679,
0.6129,1396,19479,1548,23186,15681,
0.613,1396,19484,1548,23190,15682,
0.6131,1396,19487,1549,23193,15685,
0.6132,1396,19490,1549,23196,15689,
0.6133,1396,19493,1549,23200,15692,
0.6134,1396,19499,1550,23203,15692,
0.6135,1397,19502,1551,23205,15695,
0.6136,1397,19509,1551,23207,15696,
0.6137,1397,19511,1551,23214,15697,
0.6138,1397,19513,1552,23220,15698,
0.6139,1397,19515,1552,23226,15700,
0.614,1397,19520,1552,23228,15703,
0.6141,1397,19522,1552,23234,15705,
0.6142,1397,19526,1552,23237,15708,
0.6143,1397,19528,1554,23238,15713,
0.6144,1397,19532,1554,23243,15714,
0.6145,1397,19532,1555,23248,15718,
0.6146,1397,19533,1555,23254,15721,
0.6147,1397,19536,1556,23257,15724,
0.6148,1397,19538,1557,23259,15729,
0.6149,1398,19542,1557,23261,15732,
0.615,1398,19544,1557,23268,15733,
0.6151,1398,19546,1557,23272,15737,
0.6152,1398,19551,1557,23274,15740,
0.6153,1398,19555,1557,23276,15744,
0.6154,1398,19555,1558,23282,15747,
0.6155,1399,19560,1558,23285,15748,
0.6156,1399,19566,1558,23285,15752,
0.6157,1399,19569,1558,23292,15752,
0.6158,1400,19574,1558,23296,15752,
0.6159,1400,19576,1558,23300,15756,
0.616,1401,19583,1558,23301,15757,
0.6161,1401,19584,1559,23308,15758,
0.6162,1401,19584,1559,23312,15764,
0.6163,1401,19586,1560,23316,15767,
0.6164,1402,19589,1560,23318,15771,
0.6165,1402,19593,1560,23320,15775,
0.6166,1403,19595,1560,23323,15779,
0.6167,1404,19596,1560,23326,15784,
0.6168,1404,19598,1560,23331,15787,
0.6169,1405,19598,1560,23338,15789,
0.617,1405,19599,1562,23341,15793,
0.6171,1405,19602,1562,23346,15795,
0.6172,1405,19606,1562,23351,15796,
0.6173,1405,19609,1562,23354,15800,
0.6174,1405,19612,1563,23357,15803,
0.6175,1405,19616,1563,23357,15809,
0.6176,1405,19619,1563,23362,15811,
0.6177,1407,19622,1563,23364,15814,
0.6178,1407,19625,1563,23370,15815,
0.6179,1407,19628,1563,23375,15817,
0.618,1407,19630,1564,23379,15820,
0.6181,1407,19635,1564,23381,15823,
0.6182,1407,19637,1564,23385,15827,
0.6183,1407,19640,1564,23389,15830,
0.6184,1407,19640,1564,23395,15834,
0.6185,1408,19642,1564,23399,15837,
0.6186,1408,19645,1564,23403,15840,
0.6187,1408,19647,1564,23406,15845,
0.6188,1408,19648,1564,23411,15849,
0.6189,1409,19650,1564,23417,15850,
0.619,1409,19653,1564,23422,15852,
0.6191,1410,19658,1564,23425,15853,
0.6192,1410,19660,1564,23431,15855,
0.6193,1411,19665,1565,23433,15856,
0.6194,1411,19667,1566,23436,15860,
0.6195,1411,19672,1567,23438,15862,
0.6196,1411,19677,1567,23443,15862,
0.6197,1412,19681,1567,23447,15863,
0.6198,1412,19683,1567,23450,15868,
0.6199,1413,19685,1568,23454,15870,
0.62,1413,19689,1568,23459,15871,
0.6201,1413,19693,1569,23460,15875,
0.6202,1413,19695,1569,23462,15881,
0.6203,1413,19700,1569,23464,15884,
0.6204,1413,19705,1569,23469,15884,
0.6205,1413,19706,1569,23475,15887,
0.6206,1414,19708,1570,23477,15891,
0.6207,1414,19711,1572,23481,15892,
0.6208,1415,19715,1572,23486,15892,
0.6209,1415,19717,1572,23489,15897,
0.621,1415,19720,1572,23493,15900,
0.6211,1415,19725,1572,23497,15901,
0.6212,1416,19728,1572,23500,15904,
0.6213,1416,19732,1572,23505,15905,
0.6214,1416,19733,1573,23509,15909,
0.6215,1416,19735,1573,23516,15910,
0.6216,1416,19737,1573,23520,15914,
0.6217,1416,19741,1573,23523,15917,
0.6218,1416,19742,1575,23527,15920,
0.6219,1416,19745,1575,23531,15923,
0.622,1416,19748,1576,23534,15926,
0.6221,1416,19753,1576,23538,15927,
0.6222,1416,19756,1576,23542,15930,
0.6223,1416,19759,1577,23544,15934,
0.6224,1416,19764,1577,23547,15936,
0.6225,1417,19768,1577,23549,15939,
0.6226,1417,19773,1578,23553,15939,
0.6227,1417,19776,1579,23556,15942,
0.6228,1417,19780,1579,23559,15945,
0.6229,1417,19783,1579,23562,15949,
0.623,1417,19788,1579,23565,15951,
0.6231,1417,19792,1580,23567,15954,
0.6232,1417,19793,1580,23574,15956,
0.6233,1417,19796,1580,23579,15958,
0.6234,1417,19797,1580,23585,15961,
0.6235,1419,19799,1581,23587,15964,
0.6236,1419,19802,1581,23592,15966,
0.6237,1419,19806,1582,23595,15968,
0.6238,1419,19809,1582,23599,15971,
0.6239,1419,19812,1582,23604,15973,
0.624,1420,19816,1582,23609,15973,
0.6241,1420,19820,1583,23612,15975,
0.6242,1421,19826,1583,23615,15975,
0.6243,1422,19828,1583,23617,15980,
0.6244,1422,19831,1583,23620,15984,
0.6245,1422,19835,1583,23625,15985,
0.6246,1422,19839,1583,23629,15987,
0.6247,1422,19844,1583,23631,15990,
0.6248,1422,19846,1584,23637,15991,
0.6249,1422,19850,1585,23639,15994,
0.625,1423,19853,1585,23643,15996,
0.6251,1423,19854,1585,23647,16001,
0.6252,1423,19858,1585,23651,16003,
0.6253,1423,19859,1585,23656,16007,
0.6254,1423,19861,1586,23660,16010,
0.6255,1423,19864,1587,23664,16012,
0.6256,1423,19866,1587,23670,16014,
0.6257,1423,19869,1587,23676,16015,
0.6258,1423,19873,1587,23681,16016,
0.6259,1423,19877,1587,23685,16018,
0.626,1423,19880,1587,23691,16019,
0.6261,1423,19883,1587,23696,16021,
0.6262,1423,19885,1587,23700,16025,
0.6263,1423,19887,1589,23704,16027,
0.6264,1423,19892,1590,23705,16030,
0.6265,1424,19895,1590,23707,16034,
0.6266,1424,19898,1590,23712,16036,
0.6267,1424,19900,1590,23715,16041,
0.6268,1424,19904,1590,23717,16045,
0.6269,1424,19907,1590,23722,16047,
0.627,1424,19910,1590,23727,16049,
0.6271,1424,19912,1590,23732,16052,
0.6272,1424,19919,1591,23734,16052,
0.6273,1424,19921,1592,23739,16054,
0.6274,1425,19925,1592,23741,16057,
0.6275,1425,19926,1593,23742,16064,
0.6276,1426,19929,1593,23746,16066,
0.6277,1426,19931,1593,23750,16070,
0.6278,1427,19933,1593,23755,16072,
0.6279,1427,19935,1593,23761,16074,
0.628,1427,19938,1593,23764,16078,
0.6281,1427,19939,1593,23771,16080,
0.6282,1427,19941,1594,23776,16082,
0.6283,1427,19943,1594,23781,16085,
0.6284,1428,19944,1594,23784,16090,
0.6285,1428,19948,1594,23788,16092,
0.6286,1428,19949,1595,23794,16094,
0.6287,1429,19954,1596,23796,16095,
0.6288,1429,19961,1596,23799,16095,
0.6289,1429,19965,1596,23804,16096,
0.629,1429,19969,1596,23810,16096,
0.6291,1429,19971,1597,23814,16099,
0.6292,1429,19973,1597,23819,16102,
0.6293,1429,19976,1597,23823,16105,
0.6294,1429,19980,1597,23825,16109,
0.6295,1429,19983,1598,23831,16109,
0.6296,1430,19986,1599,23835,16110,
0.6297,1430,19988,1600,23840,16112,
0.6298,1431,19991,1601,23844,16113,
0.6299,1431,19993,1602,23851,16113,
0.63,1431,19997,1602,23853,16117,
0.6301,1431,19999,1602,23859,16119,
0.6302,1431,20003,1602,23864,16120,
0.6303,1431,20007,1603,23867,16122,
0.6304,1431,20012,1603,23869,16125,
0.6305,1432,20016,1604,23871,16127,
0.6306,1432,20019,1604,23874,16131,
0.6307,1432,20021,1604,23878,16135,
0.6308,1432,20025,1604,23882,16137,
0.6309,1433,20029,1604,23887,16137,
0.631,1433,20035,1604,23889,16139,
0.6311,1433,20037,1604,23890,16146,
0.6312,1433,20041,1604,23890,16152,
0.6313,1434,20045,1604,23893,16154,
0.6314,1435,20046,1604,23901,16154,
0.6315,1435,20048,1605,23905,16157,
0.6316,1435,20052,1605,23908,16160,
0.6317,1435,20055,1606,23910,16164,
0.6318,1435,20059,1607,23912,16167,
0.6319,1435,20060,1607,23915,16173,
0.632,1435,20063,1608,23917,16177,
0.6321,1435,20065,1608,23922,16180,
0.6322,1436,20067,1608,23924,16185,
0.6323,1436,20072,1609,23925,16188,
0.6324,1437,20075,1609,23930,16189,
0.6325,1437,20080,1609,23931,16193,
0.6326,1437,20083,1609,23936,16195,
0.6327,1437,20088,1609,23936,16200,
0.6328,1437,20089,1609,23943,16202,
0.6329,1437,20094,1609,23947,16203,
0.633,1437,20096,1609,23951,16207,
0.6331,1437,20098,1609,23956,16210,
0.6332,1437,20101,1611,23960,16211,
0.6333,1437,20104,1611,23961,16217,
0.6334,1437,20107,1611,23965,16220,
0.6335,1438,20108,1611,23971,16222,
0.6336,1438,20111,1611,23975,16225,
0.6337,1439,20114,1611,23978,16228,
0.6338,1439,20116,1611,23983,16231,
0.6339,1439,20116,1611,23988,16236,
0.634,1439,20122,1611,23990,16238,
0.6341,1441,20125,1611,23992,16241,
0.6342,1441,20129,1611,23995,16244,
0.6343,1441,20131,1611,24000,16247,
0.6344,1441,20134,1612,24004,16249,
0.6345,1441,20137,1612,24008,16252,
0.6346,1441,20141,1613,24011,16254,
0.6347,1441,20144,1613,24016,16256,
0.6348,1442,20148,1613,24018,16259,
0.6349,1442,20150,1613,24022,16263,
0.635,1442,20153,1613,24024,16268,
0.6351,1443,20153,1613,24029,16272,
0.6352,1443,20156,1614,24033,16274,
0.6353,1444,20160,1615,24036,16275,
0.6354,1445,20164,1615,24038,16278,
0.6355,1446,20166,1616,24041,16281,
0.6356,1446,20169,1616,24046,16283,
0.6357,1446,20174,1616,24047,16287,
0.6358,1446,20178,1616,24050,16290,
0.6359,1446,20180,1616,24054,16294,
0.636,1446,20183,1616,24059,16296,
0.6361,1447,20188,1616,24061,16298,
0.6362,1447,20193,1617,24064,16299,
0.6363,1448,20194,1617,24068,16303,
0.6364,1448,20198,1618,24072,16304,
0.6365,1448,20201,1619,24075,16307,
0.6366,1448,20205,1619,24077,16311,
0.6367,1448,20207,1619,24080,16316,
0.6368,1448,20210,1619,24085,16318,
0.6369,1448,20214,1619,24087,16322,
0.637,1448,20216,1619,24090,16327,
0.6371,1448,20224,1619,24092,16327,
0.6372,1449,20228,1619,24094,16330,
0.6373,1449,20234,1619,24096,16332,
0.6374,1449,20237,1619,24100,16335,
0.6375,1449,20241,1619,24104,16337,
0.6376,1450,20245,1619,24108,16338,
0.6377,1450,20250,1619,24113,16338,
0.6378,1450,20254,1619,24114,16343,
0.6379,1451,20257,1619,24118,16345,
0.638,1452,20259,1619,24124,16346,
0.6381,1452,20261,1621,24126,16350,
0.6382,1452,20265,1622,24129,16352,
0.6383,1452,20269,1623,24132,16354,
0.6384,1452,20271,1624,24136,16357,
0.6385,1452,20276,1624,24140,16358,
0.6386,1454,20276,1625,24144,16361,
0.6387,1454,20280,1625,24150,16361,
0.6388,1454,20284,1626,24152,16364,
0.6389,1455,20284,1627,24157,16367,
0.639,1455,20290,1628,24159,16368,
0.6391,1455,20295,1628,24161,16371,
0.6392,1455,20295,1629,24166,16375,
0.6393,1455,20296,1630,24168,16381,
0.6394,1455,20298,1631,24174,16382,
0.6395,1455,20299,1631,24181,16384,
0.6396,1455,20304,1631,24183,16387,
0.6397,1456,20307,1631,24188,16388,
0.6398,1456,20312,1631,24193,16388,
0.6399,1456,20317,1631,24195,16391,
0.64,1456,20317,1631,24200,16396,
0.6401,1456,20321,1631,24203,16399,
0.6402,1456,20324,1631,24208,16401,
0.6403,1457,20324,1631,24211,16407,
0.6404,1457,20327,1631,24216,16409,
0.6405,1457,20328,1631,24222,16412,
0.6406,1457,20330,1631,24228,16414,
0.6407,1457,20333,1631,24231,16418,
0.6408,1457,20339,1631,24233,16420,
0.6409,1457,20340,1631,24240,16422,
0.641,1457,20342,1631,24245,16425,
0.6411,1457,20348,1631,24249,16425,
0.6412,1457,20353,1631,24251,16428,
0.6413,1457,20356,1631,24255,16431,
0.6414,1457,20357,1631,24261,16434,
0.6415,1458,20361,1631,24264,16436,
0.6416,1458,20364,1631,24268,16439,
0.6417,1458,20365,1631,24275,16441,
0.6418,1458,20371,1631,24275,16445,
0.6419,1458,20373,1631,24278,16450,
0.642,1458,20379,1631,24280,16452,
0.6421,1458,20383,1631,24284,16454,
0.6422,1459,20385,1633,24286,16457,
0.6423,1459,20390,1633,24290,16458,
0.6424,1459,20392,1634,24294,16461,
0.6425,1460,20393,1634,24301,16462,
0.6426,1460,20397,1635,24304,16464,
0.6427,1460,20402,1635,24307,16466,
0.6428,1460,20406,1635,24310,16469,
0.6429,1460,20407,1636,24315,16472,
0.643,1460,20411,1636,24317,16476,
0.6431,1460,20415,1637,24318,16480,
0.6432,1461,20417,1637,24324,16481,
0.6433,1461,20420,1637,24329,16483,
0.6434,1462,20424,1637,24331,16486,
0.6435,1462,20428,1637,24335,16488,
0.6436,1462,20433,1637,24339,16489,
0.6437,1462,20436,1637,24343,16492,
0.6438,1462,20439,1637,24345,16497,
0.6439,1463,20442,1639,24349,16497,
0.644,1465,20444,1639,24353,16499,
0.6441,1465,20450,1639,24354,16502,
0.6442,1465,20454,1639,24357,16505,
0.6443,1465,20456,1639,24363,16507,
0.6444,1465,20460,1639,24364,16512,
0.6445,1465,20463,1639,24367,16516,
0.6446,1465,20466,1639,24371,16519,
0.6447,1465,20471,1639,24374,16521,
0.6448,1466,20477,1639,24375,16523,
0.6449,1467,20478,1639,24382,16524,
0.645,1468,20482,1639,24386,16525,
0.6451,1468,20484,1639,24390,16529,
0.6452,1468,20488,1640,24395,16529,
0.6453,1468,20494,1641,24397,16530,
0.6454,1468,20499,1641,24399,16533,
0.6455,1468,20501,1641,24404,16536,
0.6456,1469,20502,1642,24407,16540,
0.6457,1470,20504,1642,24412,16542,
0.6458,1470,20507,1642,24417,16544,
0.6459,1470,20512,1642,24419,16547,
0.646,1470,20513,1642,24426,16549,
0.6461,1470,20518,1642,24428,16552,
0.6462,1471,20519,1642,24433,16555,
0.6463,1471,20523,1642,24435,16559,
0.6464,1471,20527,1642,24440,16560,
0.6465,1471,20531,1642,24442,16564,
0.6466,1471,20535,1642,24446,16566,
0.6467,1472,20538,1642,24450,16568,
0.6468,1473,20540,1642,24457,16568,
0.6469,1473,20544,1643,24457,16573,
0.647,1473,20548,1643,24459,16577,
0.6471,1473,20551,1643,24463,16580,
0.6472,1473,20554,1643,24467,16583,
0.6473,1473,20556,1643,24472,16586,
0.6474,1474,20558,1644,24475,16589,
0.6475,1475,20561,1644,24479,16591,
0.6476,1475,20562,1644,24487,16592,
0.6477,1476,20564,1644,24490,16596,
0.6478,1476,20566,1644,24498,16596,
0.6479,1476,20569,1644,24504,16597,
0.648,1476,20572,1644,24510,16598,
0.6481,1476,20575,1645,24513,16601,
0.6482,1476,20577,1645,24518,16604,
0.6483,1477,20579,1645,24524,16605,
0.6484,1477,20584,1646,24527,16606,
0.6485,1477,20586,1646,24533,16608,
0.6486,1477,20591,1647,24536,16609,
0.6487,1477,20596,1647,24538,16612,
0.6488,1479,20599,1647,24541,16614,
0.6489,1480,20600,1647,24545,16618,
0.649,1480,20601,1648,24549,16622,
0.6491,1481,20605,1648,24551,16625,
0.6492,1482,20610,1648,24554,16626,
0.6493,1482,20613,1648,24559,16628,
0.6494,1482,20614,1649,24564,16631,
0.6495,1482,20616,1649,24569,16634,
0.6496,1483,20621,1649,24571,16636,
0.6497,1483,20623,1651,24575,16638,
0.6498,1483,20627,1651,24578,16641,
0.6499,1483,20629,1653,24584,16641,
0.65,1483,20633,1653,24587,16644,
0.6501,1483,20638,1653,24589,16647,
